"id","create_uid","create_date","write_uid","tgl_penempatan","write_date","alamat_penempatan","telp_penempatan","name","jenis_penempatan","pelatihan_id","jml_penempatan"
676,20,2020-06-12 02:52:30,20,2019-09-01,2020-06-12 02:52:30,Pasuruan,,Bengkel Mobil,Informal,536,6
677,20,2020-06-12 02:52:30,20,2019-10-01,2020-06-12 02:52:30,Pasuruan,,PT. NPR MANUFACTURING INDONESIA,Formal,536,1
679,20,2020-06-12 02:52:30,20,2019-11-01,2020-06-12 02:52:30,Pasuruan,,Bengkel Mobil,Informal,536,2
678,20,2020-06-12 02:52:30,20,2019-11-01,2020-06-12 02:52:30,Pasuruan,,Bengkel Mobil,Informal,536,5
680,21,2020-06-12 02:53:16,21,2019-08-13,2020-06-12 02:53:16,MAGETAN,,LPK,Formal,1270,3
681,13,2020-06-12 02:53:29,13,2019-09-04,2020-06-12 02:53:29,"Bojonegoro, Jawa Timur ","0",PT. ELOK BAHAGIA SENTOSA,Formal,145,1
682,13,2020-06-12 02:53:29,13,2019-09-06,2020-06-12 02:53:29,"Bojonegoro, Jawa Timur ","0",PT. PNM,Formal,145,1
683,13,2020-06-12 02:53:29,13,2019-09-03,2020-06-12 02:53:29,"Bojonegoro, Jawa Timur","0",MUTTAMA TOUR ,Formal,145,1
692,20,2020-06-12 02:58:34,20,2019-09-01,2020-06-12 02:58:34,Pasuruan,,Wirausaha ( Tukang Jahit ),Informal,531,12
685,13,2020-06-12 02:53:29,13,2019-09-01,2020-06-12 02:53:29,"jl. Vetaran Bojonegoro, Jawa Timur","0",CV TIRTA AYU SPA,Formal,145,1
686,13,2020-06-12 02:53:29,13,2019-09-06,2020-06-12 02:53:29,"Ds. Kunci Kec. dander - Bojonegoro, Jawa Timur","0",SMK PANCASILA ,Formal,145,1
688,21,2020-06-12 02:53:44,21,2019-08-20,2020-06-12 02:53:44,PONOROGO,,KK. KERJA SERVIS AC,Informal,1407,15
687,21,2020-06-12 02:53:44,21,2019-08-01,2020-06-12 02:53:44,PONOROGO,,RS. MUHAMMADIYAH,Formal,1407,1
689,20,2020-06-12 02:54:26,20,2019-11-01,2020-06-12 02:54:26,Pasuruan,,PT.MITRA BINA MANDIRI MAKMUR,Formal,537,5
690,20,2020-06-12 02:54:26,20,2019-11-01,2020-06-12 02:54:26,Pasuruan,,PT. IGA ABADI,Formal,537,5
693,20,2020-06-12 02:58:34,20,2019-10-01,2020-06-12 02:58:34,Pasuruan,,PT. ANEKA TUNA INDONESIA,Formal,531,1
684,13,2020-06-12 02:53:29,13,2019-09-03,2020-06-12 02:54:47,"Kec. Dander Bojonegoro, Jawa Timur","0",SMPN 1 DANDER ,Formal,145,2
691,21,2020-06-12 02:54:48,21,2019-10-30,2020-06-12 02:54:48,PONOROGO,,KK. PENGRAJIN BATIK,Informal,1408,16
695,13,2020-06-12 03:00:29,13,2019-06-04,2020-06-12 03:00:29,"Bojonegoro, Jawa Timur","0",Wirausaha Mandiri,Formal,145,6
694,13,2020-06-12 03:00:29,13,2019-06-11,2020-06-12 03:00:29,Ds. sumberarum kec. dander - Bojonegoro ,"0",SD SUMBERARUM ,Formal,145,1
696,20,2020-06-12 03:00:44,20,2019-09-01,2020-06-12 03:00:44,Pasuruan,,Itsnu Pasuruan,Informal,528,1
697,20,2020-06-12 03:00:44,20,2019-10-01,2020-06-12 03:00:44,Pasuruan,,PT. ANEKA TUNA INDONESIA,Formal,528,2
698,20,2020-06-12 03:00:44,20,2019-11-01,2020-06-12 03:00:44,Pasuruan,,PT. JATIM AUTOCOMP INDONESIA,Formal,528,5
2445,14,2020-07-16 20:45:53,14,2019-09-02,2020-07-16 20:45:53,SUMBERSARI JEMBER,,PT. INDOMARCO PRISMATAMA,Informal,2012,5
700,21,2020-06-12 03:01:02,21,2019-07-28,2020-06-12 03:01:02,MAGETAN,,BENGKEL DINAMO,Formal,1262,1
704,13,2020-06-12 03:05:03,13,2019-05-05,2020-06-12 03:05:03,"Bojonegoro, jawa Timur ","0",Wirausaha Mandiri ,Formal,145,2
709,20,2020-06-12 03:06:25,20,2019-10-01,2020-06-12 03:06:25,Pasuruan,,Wirausaha ( Makanan & Minuman),Informal,882,10
710,21,2020-06-12 03:07:13,21,2019-10-21,2020-06-12 03:07:13,PONOROGO,,BENGKEL LAS,Informal,1410,3
714,20,2020-06-12 03:09:18,20,2019-10-01,2020-06-12 03:09:18,Pasuruan,,PT. KARYA MITRA BUDI SENTOSA,Formal,885,12
718,21,2020-06-12 03:10:08,21,2019-07-28,2020-06-12 03:10:08,PROBOLINGGO,,NCC GROUP,Formal,1129,1
717,21,2020-06-12 03:10:08,21,2019-07-28,2020-06-12 03:10:08,MAGETAN,,BENGKEL MOTOR ,Formal,1129,3
716,21,2020-06-12 03:10:08,21,2019-07-28,2020-06-12 03:10:08,MADIUN,,PT.TOSSA NUSANTARA,Formal,1129,2
726,13,2020-06-12 03:14:29,13,2019-11-01,2020-06-12 03:14:29,"Bojonegoro, Jawa Timur",Masing Masing Peserta,Wirausaha Mandiri ,Informal,186,3
727,13,2020-06-12 03:14:29,13,2019-08-09,2020-06-12 03:14:29,"Bojonegoro, Jawa Timur ",Masing Masing Peserta,Wirausaha Mandiri,Formal,186,2
1861,18,2020-07-14 02:37:11,18,2019-12-17,2020-07-14 02:37:11,NIP Blok F1 - Mojokerto,,PT. Marufuji Kenzai Indonesia,Formal,777,1
1935,5,2020-07-14 12:04:58,5,2020-03-11,2020-07-14 12:04:58,SURABAYA,,HOTEL UTAMI JUANDA,Formal,1834,1
1936,5,2020-07-14 12:04:58,5,2020-04-14,2020-07-14 12:04:58,SURABAYA,,HOTEL UTAMI ,Formal,1834,1
1937,5,2020-07-14 12:04:58,5,2020-05-12,2020-07-14 12:04:58,SURABAYA,,PT. TEMPRINA,Formal,1834,1
1938,5,2020-07-14 12:04:58,5,2020-03-11,2020-07-14 12:04:58,SIDOARJO,,PT. INSERA SENA,Formal,1834,1
1939,5,2020-07-14 12:04:58,5,2020-05-04,2020-07-14 12:04:58,SIDOARJO,,PT. KIRANA,Formal,1834,1
1940,5,2020-07-14 12:04:58,5,2020-03-04,2020-07-14 12:04:58,SURABAYA,,AL HIKMAH,Formal,1834,1
1941,5,2020-07-14 12:04:58,5,2020-05-11,2020-07-14 12:04:58,SIDOARJO,,PT. INDO SUSKES,Formal,1834,1
1942,5,2020-07-14 12:04:58,5,2020-03-05,2020-07-14 12:04:58,SURABAYA,,DIGITAL PRINTING,Formal,1834,1
1943,5,2020-07-14 12:04:58,5,2020-04-15,2020-07-14 12:04:58,SURABAYA,,PT. SUBAINDO CAHAYA,Formal,1834,1
1944,5,2020-07-14 12:04:58,5,2020-05-12,2020-07-14 12:04:58,SURABAYA,,METRO TV,Formal,1834,1
1945,5,2020-07-14 12:04:58,5,2020-04-15,2020-07-14 12:04:58,SIDOARJO,,PT. KBJG,Formal,1834,1
1946,5,2020-07-14 12:04:58,5,2020-04-10,2020-07-14 12:04:58,SIDOARJO,,JAYA INTI KARYA,Formal,1834,1
1947,5,2020-07-14 12:04:58,5,2020-05-12,2020-07-14 12:04:58,SIDOARJO,,PT. KINGSON,Formal,1834,1
1948,5,2020-07-14 12:04:58,5,2020-05-12,2020-07-14 12:04:58,SIDOARJO,,PT. INTI DRAGON,Formal,1834,1
2472,14,2020-07-16 21:09:45,14,2019-06-03,2020-07-16 21:09:45,JEMBER,,PT INDOMARCO PRISMATAMA,Informal,2041,4
2470,14,2020-07-16 21:09:45,14,2019-07-16,2020-07-16 21:09:45,JEMBER,,SD TUMPENG 1,Informal,2041,1
2471,14,2020-07-16 21:09:45,14,2019-07-14,2020-07-16 21:09:45,JEMBER,,PT KINANSYAH,Informal,2041,3
2469,14,2020-07-16 21:09:45,14,2019-05-20,2020-07-16 21:09:45,JEMBER,,PNM SYARIAH,Informal,2041,2
3011,16,2020-07-17 07:43:14,16,2019-11-26,2020-07-17 07:43:14,Jl. KH Wakhid Hasyim IA/42 07/01 Ds. Bandar Lor Kec. Mojoroto Kota Kediri,,Reseller Shopie Paris,Informal,1885,1
3012,16,2020-07-17 07:43:14,16,2019-11-13,2020-07-17 07:43:14,Jl. Sawo 05/02 Ds. Tertek Kec. Pare,,Catering Harian Bu Narni,Informal,1885,1
3015,16,2020-07-17 07:43:14,16,2019-12-02,2020-07-17 07:43:14,"Jl. HOS Cokroaminoto, Pare",,Danis Bakery,Formal,1885,1
3016,16,2020-07-17 07:43:14,16,2019-11-25,2020-07-17 07:43:14,"Jl. PK Bangsa, Pare",,Rumah Makan Ayam Bakar Wong Solo,Formal,1885,1
3017,16,2020-07-17 07:43:14,16,2019-12-02,2020-07-17 07:43:14,Jl. Kertanegara 02/02 Ds. Sekoto Kec. Badas,,Salad Buah & Dessert Box Ceria,Informal,1885,1
3018,16,2020-07-17 07:43:14,16,2019-11-14,2020-07-17 07:43:14,Jl. Raya Kediri 03/01 Ds. Plosokidul Kec. Plosoklaten,,Reseller Kripik Pedas,Informal,1885,1
3020,16,2020-07-17 07:43:14,16,2019-11-19,2020-07-17 07:43:14,Dsn. Bogokidul 02/04 Ds. Bogokidul Kec. Plemahan,,Produksi Kripik Singkong & So'un,Informal,1885,1
3021,16,2020-07-17 07:43:14,16,2019-11-14,2020-07-17 07:43:14,Dsn. Payaman 01/03 Ds. Payaman Kec. Plemahan,,Reseller Oriflame,Informal,1885,1
3013,16,2020-07-17 07:43:14,16,2019-11-25,2020-07-17 07:43:14,Surabaya,,CV. Arta Boga Cemerlang,Formal,1885,3
3014,16,2020-07-17 07:43:14,16,2019-11-25,2020-07-17 07:43:14,"Jl. Letjen Sutoyo, Pare, Kediri",,Warung Bebek Goreng Krispy,Formal,1885,2
3019,16,2020-07-17 07:43:14,16,2019-12-02,2020-07-17 07:43:14,Dsn. Sumbermulyo 03/03 Ds. Mejono Kec. Plemahan,,Terima Pesanan Kue Basah & Cookies,Informal,1885,2
3043,16,2020-07-17 07:57:16,16,2019-11-25,2020-07-17 07:57:16,Dsn. Sumbersari Ds. Datengan Kec. Grogol,,Kerajinan Batik Tulis Yasmin,Informal,2008,12
3022,16,2020-07-17 07:45:51,16,2019-11-25,2020-07-17 07:49:42,Ds. Bakung Kec. Udanawu Kab. Blitar,,Bengkel Las Udanawu,Informal,2010,14
3082,16,2020-07-17 08:16:27,16,2019-11-19,2020-07-17 08:16:27,Ds. Maron Kec. Banyakan Kediri,,Kelompok Usaha Salon Pelangi,Informal,2004,7
3083,16,2020-07-17 08:16:27,16,2019-11-25,2020-07-17 08:16:27,Ds. Banyakan Kec. Banyakan,,Griya Paes Ulin,Informal,2004,1
3084,16,2020-07-17 08:16:27,16,2019-11-27,2020-07-17 08:16:27,Dsn/Ds. Jatirejo RT/RW. 01/01 Kec. Banyakan,,Reseller Gamis & Hijab,Informal,2004,1
3085,16,2020-07-17 08:16:27,16,2019-11-20,2020-07-17 08:16:27,Dsn. Sendang RT/RW. 04/03 Ds. Sendang Kec. Banyakan,,Reseller Tuperware,Informal,2004,1
3086,16,2020-07-17 08:16:27,16,2019-12-02,2020-07-17 08:16:27,Dsn. Semen Ds. Datengan Kec. Grogol,,Reseller Shopie Paris,Informal,2004,2
3089,16,2020-07-17 08:25:19,16,2019-11-20,2020-07-17 08:25:19,Surabaya,,PT. PAN Pasific Group,Formal,1984,1
3090,16,2020-07-17 08:25:19,16,2019-11-27,2020-07-17 08:25:19,Jl. Gadungan Satak No.7 Kec. Puncu Kab. Kediri,,PT. Insastama,Formal,1984,1
3091,16,2020-07-17 08:25:19,16,2019-11-20,2020-07-17 08:25:19,Kediri,,Transmart Kediri,Formal,1984,1
3092,16,2020-07-17 08:25:19,16,2019-12-02,2020-07-17 08:25:19,"Parerejo, Pare, Kediri",,BPR Prima Dadi Arta Pare,Formal,1984,1
3093,16,2020-07-17 08:25:19,16,2019-12-02,2020-07-17 08:25:19,Jl. Raya Sambirobyong No.88 Kec. Kayen Kidul,,CV. Sumber Pangan,Formal,1984,1
715,21,2020-06-12 03:10:07,21,2019-10-17,2020-06-12 03:10:07,PONOROGO,,K.KERJA SERVIS KULKAS,Informal,1412,16
721,21,2020-06-12 03:11:19,21,2019-11-15,2020-06-12 03:11:19,PONOROGO,,KK. KERJA SALON & MUA,Informal,1413,16
722,20,2020-06-12 03:11:28,20,2019-10-01,2020-06-12 03:11:28,Pasuruan,,wirausaha ( Pembatik),Informal,880,8
724,21,2020-06-12 03:13:33,21,2019-12-02,2020-06-12 03:13:33,PONOROGO,,RUMAH JAHIT,Informal,1416,4
725,21,2020-06-12 03:13:33,21,2019-12-02,2020-06-12 03:13:33,PONOROGO,,UD HASBY,Informal,1416,4
729,21,2020-06-12 03:15:15,21,2019-12-06,2020-06-12 03:15:15,PONOROGO,,PERANGKAT DESA,Formal,1422,1
730,21,2020-06-12 03:15:15,21,2019-12-05,2020-06-12 03:15:15,PONOROGO,,GURU PONPES,Formal,1422,1
1865,5,2020-07-14 02:53:15,5,2020-05-05,2020-07-14 02:53:15,SIDOARJO,,PT. ALBEA,Formal,1911,1
1866,5,2020-07-14 02:53:15,5,2020-05-06,2020-07-14 02:53:15,SIDOARJO,,PT. AUTO RAYA,Formal,1911,1
